Team,Pos,Penalty,Games,Name,Age,Tgt,Rec,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,Fumbles,PPG,ol,rb,wr,qb,te
atl,WR,1.0,15,Scott Miller,26.0,2.6666666666666665,1.5333333333333334,0.5333333333333333,0.0,0.06666666666666667,12.333333333333334,0.0,0.0,2.8200000000000003,7.200000000000001,7.699999999999999,6.335000000000001,6.0,3.6
atl,RB,1.0,13,Cordarrelle Patterson,32.0,2.3846153846153846,1.6153846153846154,53.46153846153846,0.6153846153846154,11.076923076923077,9.384615384615385,0.0,0.07692307692307693,11.43846153846154,7.200000000000001,7.699999999999999,6.335000000000001,6.0,3.6
atl,TE,1.0,10,Kyle Pitts,23.0,5.9,2.8,0.0,0.0,0.0,35.6,0.2,0.0,7.5600000000000005,7.200000000000001,7.699999999999999,6.335000000000001,6.0,3.6
atl,TE,1.0,14,Jonnu Smith,28.0,2.7142857142857144,1.9285714285714286,0.35714285714285715,0.0,0.07142857142857142,17.5,0.0,0.07142857142857142,3.5714285714285716,7.200000000000001,7.699999999999999,6.335000000000001,6.0,3.6
atl,RB,1.0,17,Keith Smith,31.0,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.0,0.058823529411764705,0.47058823529411764,0.0,0.0,0.11764705882352941,7.200000000000001,7.699999999999999,6.335000000000001,6.0,3.6
atl,RB,1.0,17,Avery Williams,25.0,0.8235294117647058,0.7647058823529411,6.411764705882353,0.058823529411764705,1.2941176470588236,3.588235294117647,0.0,0.058823529411764705,2.0,7.200000000000001,7.699999999999999,6.335000000000001,6.0,3.6
rav,WR,1.0,16,Nelson Agholor,30.0,3.3125,1.9375,0.0,0.0,0.0,22.625,0.125,0.125,4.7,5.6000000000000005,3.7,4.140000000000001,12.0,7.2
rav,TE,1.0,15,Mark Andrews,28.0,7.533333333333333,4.866666666666666,0.5333333333333333,0.0,0.2,56.46666666666667,0.3333333333333333,0.06666666666666667,12.433333333333334,5.6000000000000005,3.7,4.140000000000001,12.0,7.2
rav,WR,0.8666666666666667,18,Rashod Bateman,24.0,5.333333333333333,3.388888888888889,0.0,0.0,0.0,44.44444444444444,0.16666666666666666,0.05555555555555555,8.722222222222223,5.6000000000000005,3.7,4.140000000000001,12.0,7.2
rav,WR,0.8,14,Odell Beckham Jr.,31.0,5.857142857142857,3.142857142857143,1.0,0.0,0.14285714285714285,38.357142857142854,0.35714285714285715,0.0,9.221428571428572,5.6000000000000005,3.7,4.140000000000001,12.0,7.2
rav,RB,1.0,8,J.K. Dobbins,25.0,1.0,0.875,65.0,0.25,11.5,5.25,0.125,0.0,10.15,5.6000000000000005,3.7,4.140000000000001,12.0,7.2
rav,WR,1.0,14,Devin Duvernay,26.0,3.5,2.642857142857143,6.0,0.07142857142857142,0.8571428571428571,29.071428571428573,0.21428571428571427,0.07142857142857142,7.7214285714285715,5.6000000000000005,3.7,4.140000000000001,12.0,7.2
rav,RB,1.0,9,Gus Edwards,28.0,0.2222222222222222,0.0,48.111111111111114,0.3333333333333333,9.666666666666666,0.0,0.0,0.1111111111111111,6.5888888888888895,5.6000000000000005,3.7,4.140000000000001,12.0,7.2
rav,RB,1.0,15,Justice Hill,26.0,0.8,0.8,17.466666666666665,0.0,3.2666666666666666,3.8666666666666667,0.0,0.13333333333333333,2.666666666666667,5.6000000000000005,3.7,4.140000000000001,12.0,7.2
rav,WR,0.8769230769230769,13,Andy Isabella,27.0,0.46153846153846156,0.23076923076923078,0.07692307692307693,0.0,0.07692307692307693,2.6153846153846154,0.0,0.0,0.5,5.6000000000000005,3.7,4.140000000000001,12.0,7.2
rav,TE,1.0,16,Isaiah Likely,23.0,3.75,2.25,0.0,0.0,0.0,23.3125,0.1875,0.0,5.706250000000001,5.6000000000000005,3.7,4.140000000000001,12.0,7.2
rav,WR,1.0,15,James Proche,27.0,1.1333333333333333,0.5333333333333333,0.0,0.0,0.0,4.133333333333334,0.0,0.0,0.9466666666666668,5.6000000000000005,3.7,4.140000000000001,12.0,7.2
rav,RB,1.0,17,Patrick Ricard,29.0,0.7647058823529411,0.6470588235294118,0.9411764705882353,0.0,0.4117647058823529,4.352941176470588,0.0,0.0,1.1764705882352942,5.6000000000000005,3.7,4.140000000000001,12.0,7.2
rav,WR,1.0,10,Mike Thomas,29.0,1.0,0.2,0.0,0.0,0.0,3.8,0.0,0.0,0.5800000000000001,5.6000000000000005,3.7,4.140000000000001,12.0,7.2
